ID,HIV4_Polarity,VADER_Compound
11281,0.47368418559556913,0.1103
11281,0.636363578512402,0.8694
11282,0.47368418559556913,-0.631
11282,0.1999999900000005,-0.2657
11283,0.7999999200000081,0.9517
11284,0.2857142653061239,0.4215
11284,0.4999999375000079,0.6983
11284,-0.09090908264462885,-0.7579
11284,0.5555554938271674,-0.3182
11284,-0.33333327777778704,0.6858
11284,0.0,0.2484
11284,0.39999996000000404,0.765
11284,0.09090908264462885,0.4767
11284,0.0,-0.5423
11285,0.5555554938271674,0.2732
11285,0.4999999583333368,-0.4215
11285,0.199999960000008,-0.3818
11285,0.99999950000025,0.296
11285,0.6666666111111158,0.8074
11285,0.37499997656250145,0.3919
11285,0.0,-0.5927
11286,0.4545454132231443,0.5213
11286,0.2857142653061239,-0.8004
11286,0.09090908264462885,0.8126
11286,0.636363578512402,0.5423
11286,0.599999940000006,0.6124
11286,0.4285713673469475,0.3612
11286,0.2727272479338866,0.4767
11287,0.05882352595155729,-0.8934
11287,-0.49999987500003124,-0.5994
11287,0.4545454132231443,0.8885
11287,0.37499997656250145,0.7998
11287,0.23076921301775286,-0.2273
11288,0.4666666511111116,0.9643
11288,0.3333333148148158,-0.639
11288,0.6666665555555741,-0.6124
11288,0.9999996666667778,0.6249
11288,0.5789473379501401,-0.9399
11288,0.199999960000008,0.836
11288,0.13636363326446288,-0.7604
11289,0.9999996666667778,0.8922
11289,0.49999987500003124,0.7579
11290,0.11111110493827195,0.3612
11290,0.7142856122449125,-0.2732
11290,0.11111109876543349,0.7869
11290,0.5714285306122479,0.802
11290,0.9999998750000157,0.8957
11290,0.4285713673469475,0.25
11291,0.11111110493827195,0.6908
11291,0.7142856122449125,-0.2732
11291,0.11111109876543349,0.7869
11291,0.5384614970414233,0.802
11291,0.9999998750000157,0.8957
11291,0.636363578512402,0.8074
11292,-0.4545454132231443,-0.7506
11292,-0.07692307100591762,0.4194
11293,0.1428571224489825,0.6486
11294,-0.4999999583333368,-0.8625
11294,-0.4117646816609011,-0.9517
11295,0.23076921301775286,-0.4576
11295,-0.14285713265306196,-0.9246
11295,0.11111110493827195,-0.6249
11295,0.19999998000000202,-0.9062
11295,0.9999998750000157,0.7003
11295,-0.09090908264462885,-0.8402
11296,0.39999996000000404,-0.961
11296,0.06666666222222252,-0.9825
11296,0.7999999200000081,0.6908
11296,-0.11111109876543349,0.1742
11296,0.9999998333333611,0.631
11298,0.9999998571428775,0.2382
11298,0.5789473379501401,0.7932
11298,0.1612903173777317,0.8943
11298,-0.2727272479338866,-0.1366
11298,0.07692307100591762,-0.772
11298,0.2727272479338866,0.5106
11299,0.0,0.0516
11299,0.33333327777778704,0.0
11299,0.399999980000001,-0.2846
11300,0.39999996000000404,0.8885
11300,0.4545454132231443,-0.3182
11300,0.7999999200000081,0.6369
11300,0.24999996875000394,-0.3919
11301,0.3333333055555579,-0.8686
11301,-0.09090908264462885,-0.9045
11301,-0.05882352595155729,-0.9813
11301,0.49999987500003124,-0.796
11303,0.0,-0.5994
11303,0.0,-0.5574
11303,0.09090908264462885,-0.9672
11303,-0.09090908264462885,-0.9731
11303,0.07692307100591762,-0.765
11303,0.9999998571428775,0.6886
11303,0.199999960000008,0.7194
11304,0.3333333055555579,-0.6705
11304,0.14285713265306196,0.1154
11304,0.4999999583333368,0.7351
11304,0.0,0.5574
11304,0.4545454132231443,-0.5647
11304,0.19999998000000202,-0.2263
11304,0.2857142653061239,0.4588
11304,0.29999998500000075,-0.8537
11304,-0.24999996875000394,-0.7351
11304,0.24999996875000394,-0.6367
11305,0.33333327777778704,-0.6486
11307,0.3333333055555579,-0.6652
11307,0.2857142653061239,0.8402
11307,-0.07692307100591762,-0.296
11307,0.7499999687500013,0.7988
11309,0.9999997500000625,0.1779
11309,0.07692307100591762,-0.2023
11309,0.0,-0.8294
11309,0.3333333111111126,0.7783
11309,0.3333333055555579,0.0258
11309,-0.4999999375000079,-0.8176
11309,0.3333333174603182,0.9584
11310,-0.09090908264462885,-0.9201
11310,0.3333333055555579,-0.3612
11310,0.19999998000000202,0.3818
11311,0.46666663555555765,-0.3182
11311,0.7999999200000081,0.9121
11311,0.7777776913580343,0.9153
11311,0.2727272479338866,0.7184
11311,0.6249999609375024,0.3197
11311,0.09090908264462885,-0.802
11311,0.4999999583333368,0.9274
11312,-0.33333327777778704,-0.5766
11312,-0.09090908677685969,-0.872
11312,0.599999880000024,0.2023
11312,0.33333329629630043,0.743
11312,0.39999996000000404,0.2023
11312,0.33333322222225925,-0.2023
11313,-0.24999996875000394,-0.8993
11313,-0.49999987500003124,-0.9313
11313,0.12499999218750048,-0.1027
11313,0.0,0.4854
11313,0.2857142653061239,-0.5325
11313,0.0,-0.92
11313,0.11111109876543349,0.7583
11314,0.24999996875000394,0.1363
11314,0.42857139795918586,-0.7239
11314,0.07692307100591762,-0.5859
11315,0.4999999750000012,0.7003
11316,0.4444444197530878,0.8126
11316,-0.09090908264462885,-0.9325
11317,0.0,0.7096
11317,0.11111109876543349,-0.8001
11318,0.33333322222225925,0.25
11318,0.7142856122449125,0.25
11319,0.4545454132231443,0.9349
11319,0.17647057785467188,0.705
11320,-0.05263157617728546,-0.5719
11320,0.07692307100591762,0.6249
11320,0.42857139795918586,0.7346
11320,0.636363578512402,0.3818
11321,0.49999987500003124,-0.8271
11321,0.8571427959183717,0.4215
11322,0.19999998000000202,-0.4303
11322,-0.2727272479338866,-0.6182
11322,0.26315788088642733,-0.0232
11322,0.199999960000008,-0.0258
11322,0.599999880000024,0.0
11323,-0.49999987500003124,0.4215
11323,0.0,0.7184
11323,-0.199999960000008,0.0772
11324,0.599999940000006,-0.0772
11324,0.599999880000024,-0.2023
11324,0.3846153550295881,-0.8221
11324,0.5294117335640156,-0.872
11325,0.0,-0.7501
11325,0.4285713673469475,-0.4939
11326,0.599999880000024,0.0
11326,0.33333329629630043,-0.6275
11326,-0.09090908264462885,-0.8173
11327,-0.42857139795918586,0.3008
11327,0.0,-0.3149
11327,0.24999996875000394,-0.6872
11327,-0.4285713673469475,-0.9396
11327,-0.636363578512402,-0.8519
11327,-0.037037035665294975,-0.4019
11327,-0.9999998333333611,-0.9337
11327,0.5555554938271674,0.7269
11328,0.37499997656250145,-0.6289
11328,0.0,-0.2846
11328,0.8333332638888947,0.8481
11328,-0.6666665555555741,-0.5847
11328,0.5714285306122479,-0.1901
11329,0.8181817438016598,0.2732
11329,0.24999998437500096,0.5574
11329,0.9999998333333611,0.4756
11330,-0.24999996875000394,0.0
11330,0.23076921301775286,0.6486
11330,0.24999998437500096,0.1615
11330,0.07692307100591762,-0.7099
11330,0.11111109876543349,-0.3612
11331,0.33333322222225925,-0.1027
11332,-0.17647057785467188,-0.7184
11333,-0.39130433081285515,-0.9674
11333,-0.2727272479338866,-0.9468
11333,0.0,-0.2732
11333,-0.24999996875000394,0.4019
11333,-0.07692307100591762,-0.8074
11334,0.23076921301775286,0.8271
11335,0.04347825897920613,-0.909
11337,0.7499999062500118,0.6568
11338,0.199999960000008,0.0772
11338,0.599999940000006,0.7579
11338,-0.199999960000008,-0.3998
11338,0.33333327777778704,0.4417
11338,-0.9999996666667778,-0.34
11338,-0.4285713673469475,-0.6597
11339,-0.7499999062500118,-0.6908
11339,-0.24999998958333375,-0.9666
11340,-0.7499999062500118,-0.6908
11340,-0.15789472853185638,-0.8442
11341,-0.3333333148148158,-0.9468
11341,-0.14285713775510223,-0.765
11342,-0.9999990000010001,-0.3612
11342,-0.4285713673469475,-0.7351
11342,0.0,-0.5859
11342,-0.4285713673469475,-0.6908
11342,-0.636363578512402,-0.9366
11342,0.1428571224489825,-0.7096
11342,0.9999998888889013,0.836
11342,0.37499997656250145,-0.2732
11342,-0.05263157617728546,-0.5221
11342,0.599999880000024,0.7579
11342,0.5999999700000015,0.7436
11342,0.07692307100591762,-0.7096
11342,0.599999880000024,0.6249
11342,-0.3846153550295881,-0.8807
11342,-0.18181817355371938,-0.9681
11342,0.9999997500000625,0.5994
11343,0.4999999375000079,-0.743
11343,0.24999996875000394,-0.9267
11343,0.24999998437500096,-0.9081
11343,-0.33333322222225925,-0.8462
11344,-0.1428571224489825,0.3919
11344,-0.3333333055555579,-0.9716
11344,0.2857142653061239,0.1154
11344,-0.4285713673469475,-0.8934
11344,0.7499999062500118,0.9281
11344,0.599999940000006,0.6124
11344,0.27272726033057904,0.6059
11345,-0.9999998750000157,-0.7579
11345,-0.4117646816609011,-0.7845
11345,-0.14285713265306196,-0.8824
11345,0.46666663555555765,0.1027
11345,-0.5555554938271674,-0.8271
11345,-0.2727272479338866,-0.8442
11345,-0.2222222098765439,-0.9764
11345,0.2222222098765439,-0.7535
11346,0.49999987500003124,-0.5719
11348,0.636363578512402,0.743
11348,0.5999999700000015,-0.0516
11348,0.6999999650000017,0.943
11348,0.19999998000000202,0.3415
11348,0.19999998000000202,-0.7425
11348,0.5199999792000009,0.5393
11349,-0.4117646816609011,-0.9799
11349,-0.42857139795918586,-0.8338
11349,-0.39999996000000404,-0.9246
11349,-0.7999999200000081,-0.4007
11349,0.7999999200000081,0.1655
11349,-0.17647057785467188,-0.864
11349,0.19999998000000202,-0.7351
11350,-0.2857142653061239,-0.9011
11350,-0.6666666111111158,-0.9136
11350,0.2941176297577865,-0.6476
11350,0.6666665555555741,-0.4738
11352,0.33333327777778704,-0.8442
11354,0.07692307100591762,-0.7269
11354,0.49999987500003124,-0.743
11355,-0.9999998750000157,-0.7615
11355,-0.4117646816609011,-0.7845
11355,-0.14285713265306196,-0.8824
11355,0.46666663555555765,0.1027
11355,-0.5555554938271674,-0.8271
11355,-0.2727272479338866,-0.8442
11355,-0.2727272479338866,-0.9437
11355,-0.11111109876543349,-0.743
11355,0.2222222098765439,-0.7535
11356,0.33333329629630043,0.3506
11356,0.7499999062500118,0.9136
11357,0.3333333111111126,0.9169
11357,0.24999996875000394,-0.464
11357,0.99999950000025,0.0
11357,0.09090908264462885,-0.6249
11357,-0.4999999375000079,-0.765
11357,0.33333327777778704,-0.1779
11357,0.7142856122449125,0.926
11357,-0.24999996875000394,-0.8481
11357,0.33333327777778704,-0.6808
11358,0.3333333055555579,0.128
11358,0.46666663555555765,-0.7579
11358,0.19999998000000202,-0.024
11358,-0.24999996875000394,0.4659
11358,0.1428571224489825,0.7184
11360,-0.29999998500000075,-0.9601
11360,0.0,0.4215
11360,0.0,-0.9623
11360,0.1999999900000005,-0.128
11360,-0.23076921301775286,-0.2648
11360,0.11111109876543349,0.1779
11360,0.11111109876543349,-0.6784
11361,-0.5555554938271674,-0.9287
11361,-0.6190475895691624,-0.9922
11361,-0.23076921301775286,-0.8909
11361,-0.15789472853185638,-0.924
11361,-0.2222222098765439,-0.9446
11361,-0.19999998000000202,-0.9062
11361,-0.5555554938271674,-0.8591
11361,0.18181817355371938,-0.3818
11362,0.19999998000000202,0.872
11362,0.0,0.128
11362,0.399999980000001,0.6648
11363,-0.23076921301775286,-0.9723
11363,0.0,-0.4588
11363,0.0,0.1588
11363,-0.24999996875000394,-0.8062
11364,0.2857142653061239,-0.5499
11364,0.3846153550295881,-0.819
11364,-0.3333333055555579,-0.9058
11365,-0.4285713673469475,0.6808
11366,0.33333329629630043,0.5859
11366,-0.11111109876543349,-0.6486
11366,0.3333333055555579,0.7003
11367,0.24999998437500096,-0.0772
11367,0.7142856122449125,0.5423
11367,0.11111109876543349,-0.7902
11367,0.7499999062500118,0.5994
11367,0.6249999609375024,0.8608
11367,0.4285714081632663,-0.1154
11368,0.33333329629630043,0.4097
11368,0.5714285306122479,0.9548
11368,0.6249999609375024,0.8807
11368,0.33333322222225925,0.7184
11368,0.4285713673469475,-0.796
11368,0.26315788088642733,-0.6901
11368,-0.24999996875000394,-0.886
11369,-0.4117646816609011,-0.9799
11369,-0.42857139795918586,-0.8338
11369,-0.39999996000000404,-0.9246
11369,-0.7999999200000081,-0.4007
11369,0.7999999200000081,0.1655
11369,-0.14285713265306196,-0.51
11369,0.19999998000000202,-0.7351
11370,-0.5714285306122479,-0.9899
11370,0.9999996666667778,0.8402
11371,0.39999996000000404,-0.7351
11371,0.0,-0.0258
11371,-0.23076921301775286,-0.8945
11371,0.16666665277777895,0.296
11371,0.6666665555555741,0.6652
11372,-0.11111109876543349,-0.8922
11372,0.4285713673469475,0.8363
11372,0.8333332638888947,0.6705
11373,0.5555555246913597,-0.7506
11373,-0.4545454132231443,-0.9413
11373,-0.35999998560000057,-0.9779
11373,-0.3333333111111126,-0.7992
11373,0.0,-0.743
11373,-0.3333333111111126,-0.9022
11373,0.33333327777778704,0.7351
11373,-0.2857142653061239,-0.9042
11373,0.199999960000008,-0.8042
11373,0.0,-0.7783
11373,0.24999998437500096,-0.6705
11374,0.599999940000006,0.2732
11374,0.16666665277777895,-0.6249
11375,-0.9999990000010001,-0.5994
11375,-0.33333322222225925,-0.2023
11375,-0.4545454132231443,-0.6494
11375,-0.5294117335640156,-0.3612
11375,-0.05263157617728546,-0.9623
11375,-0.4999999583333368,0.0772
11375,0.199999960000008,0.7684
11375,-0.14285713265306196,-0.8016
11375,0.3333333055555579,0.6258
11376,-0.7999999200000081,-0.8779
11376,-0.7777776913580343,-0.4767
11376,0.0,-0.4696
11376,0.037037035665294975,-0.9656
11376,0.3333333055555579,0.2919
11376,0.0,-0.4019
11376,0.24999996875000394,0.6423
11376,0.24999998437500096,-0.6438
11376,0.4285713673469475,0.5423
11376,-0.33333329629630043,-0.0772
11376,-0.33333327777778704,-0.6249
11376,-0.7142856122449125,-0.5719
11376,0.19999998000000202,0.7546
11377,0.0,0.0
11378,0.4545454132231443,0.2263
11380,0.6666665555555741,0.93
11380,0.0,-0.2263
11380,0.33333329629630043,0.743
11381,-0.23809522675737013,-0.6369
11381,0.3333333148148158,-0.4404
11381,0.2222222098765439,-0.6467
11381,0.3333333111111126,0.9144
11381,0.19999998000000202,-0.2626
11381,0.5555554938271674,0.6124
11381,0.599999940000006,0.8589
11381,0.0,0.1272
11381,-0.24137930202140337,-0.9324
11381,0.2857142653061239,0.8047
11381,0.11111109876543349,0.2732
11382,-0.19999998000000202,-0.5994
11382,0.4999999375000079,0.9186
11383,-0.09090908264462885,0.8957
11383,0.6190475895691624,0.9073
11383,-0.1428571224489825,-0.5442
11383,0.17647057785467188,0.8316
11383,0.9999996666667778,0.802
11383,0.11111109876543349,0.4404
11383,0.7142856632653098,0.383
11383,0.599999940000006,0.8733
11383,0.33333329629630043,-0.5719
11383,0.6666666111111158,0.7828
11383,0.599999940000006,0.875
11384,-0.07692307100591762,-0.9878
11384,0.99999950000025,0.5859
11384,0.8181817438016598,0.5574
11384,0.19999998666666757,-0.3818
11385,-0.5384614970414233,-0.7184
11385,-0.4285713673469475,-0.9022
11385,-0.46666663555555765,-0.9747
11385,-0.39999996000000404,-0.8456
11385,0.09090908264462885,-0.8861
11385,-0.5555554938271674,-0.8442
11385,-0.1428571224489825,-0.5574
11385,-0.3333333055555579,-0.3557
11385,0.0,-0.6352
11385,-0.2857142653061239,-0.5279
11387,0.9999997500000625,0.8822
11387,0.39999996000000404,0.7906
11388,0.16666665277777895,-0.594
11388,0.2727272479338866,0.7616
11388,0.33333329629630043,-0.2732
11388,0.14285713265306196,0.7693
11388,-0.09090908264462885,-0.7964
11389,-0.4999999687500019,-0.8402
11390,-0.16666665277777895,-0.9565
11390,0.2941176297577865,-0.128
11390,-0.11111110493827195,-0.9413
11390,0.4285713673469475,-0.3182
11390,0.4285713673469475,0.6369
11390,0.7333332844444478,0.0772
11390,0.4999999375000079,0.4404
11390,0.99999950000025,0.4404
11390,0.7142856122449125,0.0772
11390,0.09090908264462885,-0.6116
11390,-0.33333322222225925,0.0617
11390,0.4285713673469475,0.6365
11391,0.12499999218750048,-0.836
11391,0.24999998958333375,0.9392
11391,-0.09090908264462885,-0.5994
11391,0.07692307100591762,-0.7964
11391,-0.3548386982310097,-0.947
11391,-0.11111109876543349,-0.6712
11391,0.7777776913580343,0.5719
11391,0.7499999062500118,0.0258
11391,0.636363578512402,0.5267
11391,0.4999999375000079,-0.0384
11392,0.4999999750000012,-0.5187
11392,0.42857139795918586,0.9313
11392,0.599999880000024,0.7096
11392,0.33333329629630043,-0.296
11392,-0.33333329629630043,-0.7506
11392,0.1428571224489825,0.2692
11392,0.599999940000006,0.6493
11392,-0.33333322222225925,0.2263
11392,-0.4999999375000079,0.0258
11393,0.16666665277777895,-0.2263
11393,0.19999999200000032,0.9513
11393,0.4285713673469475,-0.1779
11393,0.09090908264462885,0.6652
11393,-0.599999940000006,-0.9196
11393,0.07142856887755111,-0.9064
11393,0.4285713673469475,-0.25
11393,-0.1428571224489825,-0.765
11393,-0.09090908264462885,-0.6808
11394,0.0,-0.9565
11394,0.16666665277777895,0.1779
11394,0.0,-0.8779
11394,0.9999998750000157,0.2263
11394,0.9999997500000625,0.0
11394,0.42857139795918586,-0.6369
11394,0.0,-0.9313
11394,0.4285713673469475,0.1901
11394,0.2222222098765439,-0.836
11394,-0.2222222098765439,-0.9491
11395,-0.2727272479338866,0.0203
11395,0.19999998666666757,-0.0415
11395,0.6666666111111158,-0.5023
11395,0.0,0.0258
11395,-0.24999998437500096,-0.9738
11395,0.4285713673469475,0.5106
11395,0.24999996875000394,0.1655
11395,-0.33333322222225925,-0.7096
11395,0.23076921301775286,0.8176
11396,-0.39999996000000404,-0.9371
11396,0.2727272479338866,-0.6461
11396,0.33333327777778704,-0.5719
11396,0.1428571224489825,-0.765
11396,0.11111110493827195,-0.4767
11397,0.33333327777778704,0.3612
11397,0.3846153550295881,0.7003
11397,0.599999880000024,0.0
11397,0.199999960000008,0.0
11399,-0.24999996875000394,-0.8271
11399,0.1428571224489825,-0.5267
11399,0.33333322222225925,0.4118
11400,0.29999998500000075,0.5041
11400,0.07692307100591762,0.5267
11400,0.0,0.296
11400,-0.23076921301775286,0.296
11400,0.24999996875000394,-0.0
11400,0.0,0.5872
11401,0.49999987500003124,0.0
11401,0.636363578512402,-0.2732
11401,0.199999960000008,0.6124
11401,0.19999998000000202,0.8658
11401,0.599999880000024,-0.4404
11401,0.4545454132231443,0.872
11401,0.7499999062500118,0.0
11401,-0.4285713673469475,-0.4215
11402,0.5454545206611581,-0.7695
11403,-0.9999996666667778,-0.7579
11403,-0.4117646816609011,-0.9431
11403,0.9999998571428775,0.4939
11403,0.9999998333333611,0.0813
11403,0.0,-0.3071
11403,0.199999960000008,-0.4215
11403,-0.9999997500000625,-0.6808
11404,0.0,0.5859
11404,0.0,0.6124
11405,-0.2222222098765439,-0.8957
11405,-0.14285713605442207,-0.0258
11405,0.03999999920000002,0.3214
11405,0.24999996875000394,-0.5106
11405,-0.18181817355371938,-0.7964
11405,0.0,0.4404
11405,0.39999999000000025,0.9128
11405,-0.2857142653061239,-0.8416
11406,0.19999998000000202,-0.3182
11406,0.39999996000000404,0.5719
11406,0.0,-0.5267
11407,-0.2941176297577865,-0.9534
11407,0.4117646816609011,0.5251
11409,0.7272726942148775,0.7845
11409,0.39999996000000404,0.5106
11409,0.9999998888889013,0.9001
11409,0.39999996000000404,0.6369
11410,0.33333329629630043,0.6486
11410,-0.199999960000008,-0.9647
11410,0.4999999375000079,0.7096
11410,-0.24999998437500096,-0.4019
11410,-0.24999996875000394,-0.558
11410,0.33333322222225925,0.34
11410,-0.6666665555555741,-0.4213
11410,0.5555554938271674,0.5994
11410,0.5555554938271674,0.0889
11410,0.1428571224489825,0.7227
11410,0.599999880000024,0.3612
11411,0.23076922189349144,-0.8898
11411,0.49999987500003124,0.0
11411,0.12499999218750048,0.0315
11411,0.9999998571428775,0.25
11412,0.2727272479338866,0.5927
11412,0.07692307100591762,-0.3412
11412,0.0,-0.7906
11412,0.6923076390532585,0.8481
11413,0.4999999583333368,0.9423
11414,0.39130433081285515,0.6705
11414,0.5294117335640156,0.7906
11415,0.33333329629630043,-0.1531
11415,0.0,-0.3818
11415,-0.599999880000024,0.6652
11415,0.0,-0.4588
11415,-0.3333333055555579,-0.7351
11415,0.11111109876543349,-0.2732
11415,0.19999998000000202,-0.7869
11415,-0.1428571224489825,-0.1901
11418,0.0,-0.7351
11418,0.9999998571428775,0.6908
11418,0.4999999375000079,0.743
11418,0.4285713673469475,0.9505
11418,0.0,-0.5267
11418,-0.1428571224489825,-0.7184
11418,0.0,-0.1761
11419,0.0,0.296
11419,-0.1428571224489825,0.6124
11419,-0.4545454132231443,-0.9118
11419,0.0,0.8126
11419,0.49999987500003124,0.296
11419,0.0,0.0
11419,-0.11111109876543349,0.1154
11419,0.7142856122449125,0.3182
11420,0.4999999750000012,0.9136
11420,0.0,0.8176
11421,0.9999998571428775,0.7096
11421,0.7142856122449125,0.8126
11421,0.19999999200000032,-0.5267
11421,0.1999999900000005,0.2551
11423,0.4545454132231443,0.8481
11423,0.9999997500000625,0.2732
11423,0.599999880000024,0.0387
11423,-0.09090908677685969,-0.6808
11423,0.8181817438016598,0.6597
11423,0.4999999375000079,-0.5574
11423,0.49999987500003124,0.34
11423,0.6666665555555741,0.6486
11424,-0.33333322222225925,-0.6808
11424,0.6666665555555741,0.8519
11425,0.599999880000024,0.0
11425,0.0,0.1531
11426,-0.4999999375000079,-0.875
11426,0.0,-0.5661
11427,0.4999999375000079,-0.5267
11427,-0.33333327777778704,-0.891
11427,0.12499999218750048,-0.8126
11428,0.5384614970414233,0.8294
11428,0.4545454132231443,-0.0516
11429,0.599999880000024,0.34
11429,0.0,0.1027
11429,0.0,0.5413
11429,0.199999960000008,-0.7579
11429,0.599999880000024,0.3182
11429,0.33333327777778704,-0.6705
11429,-0.33333322222225925,-0.25
11429,0.33333322222225925,-0.4019
11429,0.0,0.2263
11429,0.6666665555555741,0.5994
11429,0.6923076390532585,0.872
11429,0.4999999375000079,0.1513
11429,0.9999998888889013,0.3597
11429,0.49999987500003124,0.6369
11429,0.9999990000010001,0.4767
11430,0.33333329629630043,0.5859
11430,-0.11111110493827195,-0.9612
11430,-0.599999940000006,-0.9451
11430,0.8181817438016598,0.8923
11431,0.39999996000000404,0.2144
11432,0.199999960000008,-0.396
11432,0.16666665277777895,0.7859
11432,-0.09090908264462885,-0.968
11432,0.599999880000024,0.5627
11433,0.8461537810650938,0.9497
11433,-0.19999998000000202,-0.6705
11435,0.4285713673469475,-0.6597
11435,-0.5555554938271674,-0.4767
11435,-0.33333322222225925,-0.4019
11435,0.3333333111111126,0.9136
11435,0.5555554938271674,0.7096
11436,-0.15384614792899431,-0.871
11436,0.0,-0.4215
11436,-0.1428571224489825,-0.25
11437,-0.05882352595155729,-0.9743
11437,-0.37499997656250145,-0.9382
11438,-0.1304347769376184,-0.3182
11438,0.23076921301775286,-0.204
11439,-0.05882352595155729,-0.1027
11439,-0.5294117335640156,-0.9313
11440,0.23076921301775286,0.3885
11440,-0.46666663555555765,-0.9473
11441,0.33333329629630043,-0.0428
11441,0.4999999375000079,-0.2263
11441,0.09090908264462885,0.9552
11441,-0.5555554938271674,-0.9451
11441,0.1428571224489825,0.886
11442,0.199999960000008,0.7845
11443,-0.7647058373702448,-0.9278
11443,-0.11111109876543349,-0.7184
11444,0.19999998000000202,-0.7003
11444,0.99999990000001,0.7579
11444,0.8048780291493164,0.9313
11444,0.6363636074380178,0.5943
11444,0.9333333022222232,0.9788
11444,0.636363578512402,0.5462
11444,0.9999999473684238,0.9565
11446,0.46666663555555765,0.8807
11446,0.27272726033057904,0.9661
11446,0.7647058373702448,0.9081
11447,0.99999950000025,0.0
11447,0.0,-0.9707
11447,0.24999998437500096,-0.3919
11448,0.3333333055555579,-0.6739
11448,0.3333333148148158,0.8277
11448,0.24999996875000394,-0.1655
11448,-0.199999960000008,0.3291
11448,0.4285713673469475,-0.6124
11449,-0.7142856122449125,-0.4215
11449,-0.11111109876543349,0.2846
11449,-0.4999999375000079,-0.1675
11449,0.99999950000025,0.2878
11449,-0.14285713605442207,0.9387
11449,-0.11111109876543349,-0.2135
11449,0.23076921301775286,0.4951
11449,0.1304347769376184,-0.9814
11449,0.11111109876543349,0.4939
11449,0.0,-0.25
11449,0.2727272479338866,0.5499
11449,0.7647058373702448,0.9418
11450,-0.49999987500003124,-0.25
11450,0.99999950000025,0.0
11450,0.7999999200000081,0.9678
11451,-0.33333322222225925,-0.7717
11451,-0.7999999200000081,-0.9794
11451,0.37499997656250145,0.34
11452,-0.33333327777778704,0.2732
11452,-0.9999996666667778,-0.7178
11452,-0.11111109876543349,-0.7684
11452,-0.24999996875000394,-0.5499
11452,0.9999996666667778,0.5499
11453,-0.11111109876543349,-0.8481
11453,-0.3846153550295881,-0.9333
11453,0.199999960000008,0.2732
11453,-0.5555554938271674,-0.9634
11454,-0.599999880000024,0.4738
11454,0.0,0.5267
11454,0.2857142653061239,0.9337
11454,0.33333329629630043,0.8807
11454,-0.7777776913580343,-0.7227
11454,-0.33333327777778704,-0.7227
11454,-0.99999980000004,-0.4019
11455,0.23076921301775286,0.8402
11455,0.636363578512402,0.7003
11455,0.1428571224489825,-0.0772
11455,0.0,-0.6908
11455,-0.23076921301775286,-0.6808
11455,0.2857142653061239,0.4086
11455,0.1428571224489825,0.2263
11455,0.39999996000000404,-0.9356
11455,0.599999880000024,0.6361
11455,0.19999998000000202,0.8555
11455,-0.33333327777778704,-0.6249
11455,0.11111109876543349,-0.2263
11455,-0.23076921301775286,0.4939
11455,0.99999950000025,0.705
11456,-0.09090908264462885,-0.431
11456,-0.1428571224489825,-0.6908
11456,0.4285714081632663,0.2389
11457,0.0,0.4186
11457,0.6666665555555741,0.7506
11457,0.199999960000008,-0.6249
11457,0.49999987500003124,-0.2732
11457,0.19999998000000202,0.7783
11458,0.0,0.4118
11458,-0.14285713265306196,-0.0772
11458,0.6666665555555741,0.34
11458,0.7142856122449125,0.8533
11458,0.7999999200000081,0.9136
11458,0.4999999583333368,0.5127
11458,0.9999997500000625,0.1313
11458,0.7777776913580343,0.8883
11458,0.599999940000006,0.0754
11458,0.99999980000004,-0.1053
11458,0.9999998888889013,0.9442
11458,0.7999999200000081,0.9816
11458,0.6666666111111158,0.9423
11458,0.42857139795918586,0.1655
11459,-0.19999998000000202,-0.8797
11459,0.18181817355371938,-0.9266
11459,0.06666666222222252,-0.9109
11460,0.99999950000025,-0.4215
11462,0.1428571224489825,0.0516
11462,0.2727272479338866,-0.8338
11462,0.0,0.7574
11462,0.19999998000000202,0.196
11462,-0.16666665277777895,0.7013
11463,0.18181817355371938,-0.9729
11464,0.599999880000024,-0.024
11465,-0.9999996666667778,-0.7717
11465,-0.11111109876543349,-0.7184
11465,-0.599999880000024,-0.872
11465,-0.42857139795918586,-0.9895
11465,0.6666666111111158,0.7579
11465,0.23076921301775286,0.7469
11465,0.199999960000008,-0.4019
11465,-0.599999940000006,-0.8236
11465,0.2857142653061239,-0.2023
11465,0.0,-0.9766
11465,0.05882352595155729,-0.802
11465,0.39999996000000404,-0.7506
11465,0.0,-0.4939
11465,-0.4545454132231443,-0.8945
11465,0.16666665277777895,-0.8225
11465,0.0,-0.9169
11466,-0.49999987500003124,-0.5267
11466,-0.3333333174603182,-0.9432
11466,-0.599999940000006,-0.34
11466,-0.33333322222225925,0.5023
11466,-0.11111109876543349,-0.9322
11466,-0.4999999375000079,-0.936
11466,0.7142856122449125,-0.2732
11466,-0.09090908264462885,-0.8932
11466,-0.24999996875000394,-0.8126
11467,0.2857142653061239,-0.9673
11467,-0.7142856122449125,-0.8847
11467,-0.11111109876543349,-0.8176
11467,0.33333322222225925,0.1027
11468,-0.11111109876543349,-0.836
11469,0.0,-0.9501
11469,-0.05263157617728546,-0.9565
11470,0.1428571224489825,-0.7783
11470,0.33333327777778704,-0.6369
11471,-0.1428571224489825,-0.8225
11471,0.1428571224489825,-0.7351
11471,0.0,-0.6486
11471,-0.33333329629630043,-0.9022
11471,0.9999997500000625,0.7906
